ASV_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
8173bfd7f39d1ad655c3e2fe736fd570,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
1676d974ed6bd6dc93f43fd569602b73,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
e095b635832242ad69ac8aafdccb039a,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
f99381ca8602d038d0b005f715f1ddbf,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
093f298ea7325fda9b90f6f1a3477e07,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
32b74a02750b56b007237e3ad0d3fe35,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
64173ff3dfb30e423e65c8cd22895c79,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
cf55017d2dbba95574f3e57e1edb50fb,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
9133431e22ac700c60f8ba0bf6301fad,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
bd7c522a9dea5b6807d2d1d56c533d94,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
9ea9dd8faa530c0884bd7a0812962c43,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
219f839abce5069319456326efbde590,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
6ef6eb754f13920f0939b1d785c7d498,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
0dde5af913aee172d3cb1f4635779b72,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
b9e1b9c68162a743725031ab02693f0b,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
7d94960a9b4386f6b5a255b14ef92d74,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
6d81921be2f4a036e33b4d471e3bcebe,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
86f9999f6106ece0cdff91217ad92a8d,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
0fd336f3455c975119dd6695005fa71d,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
861fa7868a75fdc2269d2fa7bbc85573,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
6281fdba30f590a7e38bb54881499b04,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
e24658d17c242d0c7405a701f81f0ac2,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
20a41fb0f6ef8042b7fe31638c9cd47f,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
32d573ddf7a9611c6b30500b11a3eada,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
919949243fb872bd03953913e1062ae9,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
16ca675244de9d23fed2ebca73b702a7,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
b0fdcb818f992b9026ec203d3e53dc64,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
b1fdb6604e800ec94b4e9b8d89bf83f0,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
e395661186615548f356293455b3eea2,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
3b100a103394d30c350dcf1206a7b37c,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
f539f0adf44449ba1a9cb05ada9fccdb,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
b3152312563032ab2873b0c6a9afb6c3,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
5dd9e0ff22576a02f843fe0d352bf171,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
ca9f583270698c56f704ff38858c941e,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
817e0f355bc0fedea9c163aed0a94ec7,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
3bab03bf7088b8d3217753ec26f51601,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
89e5cd3d62915c934487b1f40c8317a7,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
be3f217e628e2e2037b2eca0085843f2,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
a8cf48b1976a1b402b5d7970d24d9eb7,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
3334640a87a3c9847d23f6e3c37b81f8,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
b23b3ff8a3e812adbddae5712726fb08,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
89d5ae15f2d45e4837a609f2b14ae3f6,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
513fbb91c97732a2fc7929e184ac8e84,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
a259f73852fa886d47bcdd5a20513606,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
c6835bd6b2d4a861811ce7065f7b6f26,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
2ca69c676c0eb217dc4405a093da0dc0,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
1b1c572ac64e5139a4b8197f80be0244,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
cfd3292fe7459a85f840ec9e1fa3190f,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
6726fe9e79e5df952175f4fb01c0f198,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
d4b51c5bf3040aa37c1912143a1bcaa5,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
76e1ac09076e498dc3e480b93c5c63d6,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
bffd1e50d1f077382f6d9578c7d2ba72,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
b62db17ceb78182e7817b43e0f52ae96,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
efeebd6ba1cd1f1b54c4f4c26dd1e88c,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
97696987bae08544bde99307306bd55d,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
678690d6dde0d2f2420c30acbdfb660e,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
47f2b2a58d0bce36eeca217ef363223a,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
0a96ae40bbe5028bec5f957f6e0691f9,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
ae67fdaaf561704f961c43b08e0ffc56,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
2b49dcb45ea2c5ec096cea4022999316,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
7d6347392bcfabcdfac5393561fb74b4,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
68c55d5082c088415259185f386d29e9,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
c8034ec2be5b984c99b64a7b3d8abe87,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
d609562daa57bbddfbbff6aab87704db,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
28d08e7ba7c09e56cbdabed486d97e9e,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
d873891cf86466d7e506bdae309dccdb,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
dc1d19890d8918edaa604e851e1b09d8,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
d3f02c6e23023f7d40d8084fb788d066,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
4930ac46973c742063e1b4299e8eafa2,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
3bc19751ab68ea6ba49f9c932fdd9627,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
f2f90dad8b6c8aedd44ec6aa4491a86c,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
03269ad8ac18d2f48ada13953efbcdad,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
eb4d07f0201a016f60d82d3ee075e305,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
e1ce33f6bc5527bb6e64acfb753f38b3,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
5ed8b6e39714e5b5ce7076e519c0b934,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
9a52715b9306e2a58d0bf6963a17471f,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
f6bf1fecdda38d7d895fe1e45209366d,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
72e0e850ed800f454c0ead07b8aee884,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
2908d4e357dce29580db77bfea7b6a48,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
95f3c43d644ee659e8266e1c4c9ee642,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
bce8d64824451b4cb44896126c34ee03,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
72196ab3fae4e881542aca53b57891ba,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
7de0f3867de06fe07f3694dbe10b7f32,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
99efce9656ff9756cdc469b589eed53b,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
da3ba9132949ff5755979100a5abe50b,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
a7e2e71e18aa3f252eedff03a5630ce6,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
2eb319753ed2db89c070456d74efc7c9,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
5e14a5ea38097fab98a93b366b2eac37,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
e222ea09efd35d5da17adf1dd6f5abb6,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
70f6aa041db96ab07bdbf6b2d72b1c23,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
3a5ccbfb779d64a0ef93c97d3eddde7b,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
11edb27ce17d666313eb334be5e6e3d1,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
3f3326f462840349482d17494188ac0f,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
9b4fa1d8c77eb3ad2a5751f66c25d6a3,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
0074a7899cdc4de85111381b5551ba10,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
e96a8b1e9df428fc5cb2f735b13850a8,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
e9566711bc76fa337041478485c98e1c,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
b92ae5625ba6dbffa2a0c91576215d83,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
01c1843e1d6ada28dfc87323d9d3149f,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
9d5d0e886528c0b185a39bd957b28061,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
61d451dab4f8d3e49944306f2485c4d4,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
d21d9b2bc12509414fe524790d61b317,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
2372ef8b67c7e67d1227b3d5a02fba60,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
eacf74aac57de193b5e43fc871b43ba1,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
65f435f8b3f2fb826a1443eeddb01e3e,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
0fea26f8f2fc3b99ac25c434a867021f,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
ca53f2100524440bfa57ac96cd3e7cc7,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
47c866522f507673489a421137d80cbf,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
ed1365c267b1c4799a6de0ed141e63c7,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
d726983242a36b272e1e813407e79299,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
e074576169c0d657037dbede53766834,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
8cdb233341eff17372f51b5a8bcf2194,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
6afb8a9e912429b1319e94e4ccc582cb,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
3ee9afc68c864919dda2873a2aafadc1,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
cd83876610f586765f66322db58eb7d2,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
e4f306ccdf5f0a08366e429cb2c0c17d,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
9f663366196624473a65254b6e17fb7f,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
3037a94c1ab31056e195a4b20ce91547,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
4b4ef4bf7a3524258ec89e1927c7fe18,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
264bb0e1162fcb6c4fe42248d6ad5977,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
a1498c736ba7233eee82eecc86daa5c6,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
1046ade78dee6c0960dbd91b8f8d1679,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
c6092e7243566280037e39a1730d2bbe,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
777091df3c3995c638fe72943f47b3f8,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
16cbdc11072ebfe7a0c821e690b9fc61,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
11f5953bf8b5ebdd26dc1b043c7dc3ec,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
db7e2cbf07d9d544eb22b6d2b3a0b097,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
a1f4bf30fe94d6414a3e1b9db87af2ec,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
548d57e0a64ecac7baa1ca1c7429f853,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
968e51c357eb18815bf9456eb05751e7,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
9d17753cb6a78c7ffb5b574667cd1d91,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
0888a9c66035c9b3848a04bb787e2905,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
4a9744aa75e77ba13f38c91043547203,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
ed0cf02abbea99b743557de2196ed971,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
fb87f2ac43b073bac933fc2701a0bcc2,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
5997ae126062aa5fdc19d938361ee5c3,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
b5fbc5d8be1bfa81d928f5e7ff91a852,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
6500f438112bf03cac1a67a7ec886326,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
a88b7590dcd16f6cba33c4feb87ce4f9,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
5057da5f4255559ee25aea63f023d432,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
2802fe99470c320a3a0d234636de5ad7,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
a2faa77ddb197002343abd9c3bf2ad9c,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
a0c2ee9ddb82d3eb83db436aafe7a2b6,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
9c13a3b5751188559b66b3f409cb5e0d,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
bf0b99f85428d3301383f3cca148fcbf,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
e8f6e625eaf2204d380334e2c51d87d9,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
c087fc62301291f2bd0328b5652e09bb,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
4c06b346c85778195fdb861319339e10,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
0e1c52f1a706bcc55f338fa8698fabb7,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
646764ef3fd14c53f872fe24f715530b,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
77d2a6d6b24d77dbbf8231b1561515fd,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
aba8a31bd0edaf5b276b74ed5f60b437,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
4875d5f782d7d7029e0cddb1c51c3412,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
d61b67626fb2d1d4d27b3edbc2b84af3,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
c754d1b7d0457f63f8db0c2b70f7e13e,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
64b0f7471986dfe880dccfe894eb53c3,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
0e2d678d3ad3d317acbdd474e7d295ef,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
126e9b0c6aa6ebcd0a18335f8bbe7f9b,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
4fb65e0747724832316b10a864d5c515,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
12a3839e3d082e7d8b83f17b93e1d93f,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
5e3c939b16597c6f3a5f39b762768c5e,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
48bd2d33b34a1a47850e099ba52b2c4d,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
ed81f1c1c276cbc50d3732f91220ce2f,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
7ee2c4f13eec033f1218c14c9b66484b,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
53a8cd095364581677575f1f8c8d1de1,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
bb5092fa88b7bdc1f6ed8c72a9228235,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
4765b765b6cca244de785ef0f1181182,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
c9c61223f529153aa70400e6ccf6004e,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
87775e9e1e1f0adf7be1f9dc5b7d77ea,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
9ba8d4c3970476fa3fa1e196421c8e90,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
7b1a54a13c88f39298b3e3a0ab9cb76c,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
f3b48656071ea67f3475cb3e5de5c0a2,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
a5da5e73a976154a139cf7f6730d3008,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
ec333b5bd7b941aa833f1872769f6804,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
d5c3a6d8487767687407cdee645904cf,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
1f8264aa54e5f8b31e713ffafc574727,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
06c90dc935d0dfeff1fec2660fb38ed9,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
5a8194a41dcacd9ef46f45e9d5f64371,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
aee27515137b3e74b7c31283e467c81c,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
c9da7f09a646faa8023e63a1d9553142,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
f9e3d5ead8b0a72c5863eab8f15067c0,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
331ff14b5dc1a9aaa472604a63f7c2bd,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
933c560866b38a6960dbc7855dcd8ffd,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
2b2e43def52503c7824bc5a570cdeb10,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
27238053042ad084775df9949f6d71b0,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
f7e8a57bf534e2ffa1972f5d8e8e6b59,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
c2d84e5a15a14680bef40f958043921a,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
54907e9c5112ca6d3078c81130d802ba,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
b58e0033bddf824594748ce9c786bba1,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
2a6f874d866578da6439b9c9cfcbbd74,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
12d2c32b659da90be48e9f73bee02d32,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
68b13a7f3171024b4273142ed0e338f3,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
ac6971ac5842a915e30dc1861b206340,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
7d63a7a52e0f1e32e38e077f1ea913f6,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
f0c694d623a6228dac71f54f2e967fee,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
085c8bb9955b2a83c909a3ff53e7d7d0,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
141a3c0827ae128a501f3bbc3455fd28,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
a9cc9648b0a13fdcc8d0a74573b46d91,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
df38c34ec926a3214c3626f331a727b9,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
44e5ebc7322064b59248f22490162e29,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
9db686225c1e0c07cde37f333531606a,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
ff058ceeb0cc39d4025c33c4ddd65037,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
e6e39e7684f8027c4157a2dfd43c475e,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
dfa395df52383d3705bed8ae2aba7665,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
07b93487377dcbf7a892bd54fa8b7db6,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
f9bbf12594a0a2826255c00aae8df64d,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
0615d3ca34474e7ec1dd47adfbd003d9,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
797c8ea5f4fa5529b7f1b62e57bdccc7,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
a8b629b0f44926425ed4bd041f66544d,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
25cccc1e5a87f82875b98fedf94cacb9,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
f40469067047129002695321d0f1c451,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
965927345f8e080c69f67b58f6c4cbe5,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
11e7b8463973ad2b33e19a8442ad605d,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
2650bf85eb5aea0df484839c410a9c7f,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
476e1377ba16b4616dfa1d32d382198a,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
2f0bc3b61f294e105d18423197d21f43,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
1db2555a50f20331d59204265afcf648,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
92f41bec7296c3ef02fbd420a255b13e,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
e6bc3dd7c4dea053088dd0cb944df608,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
32a7edf6f70a87b732ac96b454bf18c2,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
ded99bc726a16247f74c5375f1d33954,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
d6b39401ced1bd25786c0d48576c36de,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
7985f978b54830a5579dd070a9149eae,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
baff08efd7d8ee3a253611f72f39ee44,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
60c6dba3d5eff93b906f1f7fdce2698b,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
0138a3811f82019b37f12bba8d6bcce4,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
0069948cb6618a6af9be79c889ceba73,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
52fb0e992d7e73453ef71d453210004e,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
0b641255e43d37e7643ac05e60db27f3,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
283b83776ef6123db42fcc87669e21b6,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
9be40eacf494b2655eb36a07fc7ca212,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
7dfe446f8b52d93cb6232c43448d5b93,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
5425c2457236dcdf0c559b19467ae303,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
9abcec05f3ad3d01f3373ffef975927f,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
4162fcfdbe1acb970622c391d4381ad3,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
d55c0292445a3c7ed16841a73930ba71,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
8d869d77b7cb5d65308caed71972ffcb,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
50c4ea99ea3d221170af0e96669045ea,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
992c74abf5619cd44aa30af570b7fa8d,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
9ba9a021dccaf1f42cff36a67192b327,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
906a8c4966e99f3cdf9a824e4e48cbb1,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
0b3e9e47a1b0cc3bf48ca2bcaf3bf3fe,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
310ae9047e502175fc3be83adde1003a,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
25dc13588c45b9236dfcf3d3fecc03f2,Fungi,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
