Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
cae8212e0d1ea24c2cbe552c8803f87a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae;g__Monosporascus;s__Monosporascus_sp	0.9828596009543302
e06f821ebdfac7c580a0929d826cd432	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_inaequale	0.9285716627021646
3b4c384c991a28e6d77e151b58e40591	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_hungarica	0.9954683891875321
6b9af80fabd3e144f4a5d78341bfd7cb	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Alfaria	0.9999524001604723
ce9376b685d122fa77f295b05d4e2a3d	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_polygonia	0.9506414401115535
ecdef9c20a596f8924124d0883a2dbd3	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen_Incertae_sedis;s__Glomeraceae_sp	0.9714696625688174
0f9ec07cd6644eae8c1e98923985831a	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_hyalina	0.8563999951394289
69ba6dd13a513011eeaab2dfa0e150fa	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae	0.9999929799974222
8d487f5eb1a6285f847ac9e1a8539f5d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arachnomycetaceae;g__Arachnomyces;s__Arachnomyces_pilosus	0.9999999990955075
3755060e188aeab34219fbb11bdac4e0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Botryotrichum;s__Botryotrichum_atrogriseum	0.7559533536703976
5e14a5ea38097fab98a93b366b2eac37	k__Fungi	1.0000000000000018
c4d4785dead27fc2f245ccf4248a04ee	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_terricola	0.9999065721087057
6ad7d1571580fa85052b62c9af2d8844	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_ambigua	0.9999999835523
3902fa8da746b3cfbe383b00521d338c	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascodesmidaceae;g__Cephaliophora;s__Cephaliophora_sp	0.9999997441403011
2f9297cdaa96a84c203bafc26ad7ef58	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_flavus	0.9928498629922068
7b34a0d4f90d284ef86532785de39a5c	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_albida	0.9604236151896789
46f9869099d8964a5f9af5184b8b1b22	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Canariomyces;s__Canariomyces_arenarius	0.9999897744777676
946ecfae9b914145c37abf350d5e51f0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_terricola	0.9999916237243783
bb27b76d8adc795671568329ee0545bd	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.8769719127440232
0c5468ffccf03006f0e0ed81a7604f56	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Paracremonium;s__Paracremonium_inflatum	0.9498087321248777
814c4e99bc4e7a376311891f112f5eeb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_globosa	0.9975163162741787
cd754386667c10c6cbb98d6b6d26bc2d	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_hyalina	0.9139279400345313
1f533a953cf14039236f3fa826b1e083	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.8359510699260551
e222ea09efd35d5da17adf1dd6f5abb6	k__Fungi	1.000000000000003
31f95534b4b66a435bb511db12e2caca	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_wolfii	0.8521316107597431
cf7eebbf15ad2583e6df48d41e76cde7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_persicinum	0.8601894819357581
5f81f20047c3fb5f68cf40c997c3f907	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	0.771798347069428
