"sprout_name","X","height","X.1","dist_probe","plot_number","column","accession_num","prod_value","c_date","n_date","prod_des"
"7424_19",NA,137,142,134,7424,24,656041,2,2021-09-28,NA,"High Productivity"
"7426_19",NA,150,129,121,7426,26,656041,2,2021-09-28,NA,"High Productivity"
"7428_16",NA,141,85,77,7426,28,656041,2,2021-09-28,NA,"High Productivity"
"7426_1",NA,13,NA,187,7428,26,656041,2,2021-06-01,44348,"High Productivity"
"7428_1",NA,15,NA,180,7428,28,656041,2,2021-06-01,44348,"High Productivity"
"7428_2",NA,11,NA,162,7428,28,656041,2,2021-06-01,44348,"High Productivity"
"7428_3",NA,9,NA,147,7428,28,656041,2,2021-06-01,44348,"High Productivity"
"7428_4",NA,11,NA,128,7428,28,656041,2,2021-06-01,44348,"High Productivity"
"7428_5",NA,13,NA,113,7428,28,656041,2,2021-06-01,44348,"High Productivity"
"7428_6",NA,13,NA,96,7428,28,656041,2,2021-06-01,44348,"High Productivity"
"7428_7",NA,12,NA,77,7428,28,656041,2,2021-06-01,44348,"High Productivity"
"7428_8",NA,21,NA,61,7428,28,656041,2,2021-06-01,44348,"High Productivity"
"7428_9",NA,16,NA,45,7428,28,656041,2,2021-06-01,44348,"High Productivity"
"7428_10",NA,21,NA,29,7428,28,656041,2,2021-06-01,44348,"High Productivity"
"7428_11",NA,15,NA,11,7428,28,656041,2,2021-06-01,44348,"High Productivity"
"7428_12",NA,15,NA,12,7428,28,656041,2,2021-06-01,44348,"High Productivity"
"7428_13",NA,8,NA,26,7428,28,656041,2,2021-06-01,44348,"High Productivity"
"7428_14",NA,7,NA,43,7428,28,656041,2,2021-06-01,44348,"High Productivity"
"7428_15",NA,16,NA,62,7428,28,656041,2,2021-06-01,44348,"High Productivity"
"7428_16",NA,8,NA,77,7428,28,656041,2,2021-06-01,44348,"High Productivity"
"7426_2",NA,18,NA,172,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_3",NA,13,NA,152,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_4",NA,18,NA,137,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_5",NA,15,NA,117,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_6",NA,15,NA,102,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_7",NA,17,NA,87,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_8",NA,15,NA,70,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_9",NA,15,NA,52,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_10",NA,11,NA,34,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_11",NA,17,NA,20,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_12",NA,17,NA,0,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_13",NA,17,NA,19,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_14",NA,17,NA,39,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_15",NA,20,NA,52,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_16",NA,17,NA,72,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_17",NA,14,NA,87,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_18",NA,16,NA,107,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7426_19",NA,16,NA,121,7426,26,656041,2,2021-06-01,44348,"High Productivity"
"7424_1",NA,17,NA,196,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_2",NA,18,NA,177,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_3",NA,19,NA,162,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_4",NA,20,NA,147,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_5",NA,18,NA,124,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_6",NA,17,NA,109,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_7",NA,17,NA,95,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_8",NA,16,NA,62,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_9",NA,17,NA,44,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_10",NA,19,NA,25,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_11",NA,10,NA,0,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_12",NA,8,NA,15,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_13",NA,7,NA,30,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_14",NA,7,NA,47,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_15",NA,6,NA,66,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_16",NA,8,NA,82,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_17",NA,8,NA,97,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_18",NA,16,NA,114,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7424_19",NA,17,NA,134,7424,24,656041,2,2021-06-01,44348,"High Productivity"
"7428_1",NA,42.672,NA,180,7428,28,656041,2,2021-06-15,44362,"High Productivity"
"7428_2",NA,36.576,NA,162,7428,28,656041,2,2021-06-15,44362,"High Productivity"
"7428_3",NA,33.528,NA,147,7428,28,656041,2,2021-06-15,44362,"High Productivity"
"7428_4",NA,27.432,NA,128,7428,28,656041,2,2021-06-15,44362,"High Productivity"
"7428_5",NA,30.48,NA,113,7428,28,656041,2,2021-06-15,44362,"High Productivity"
"7428_6",NA,30.48,NA,96,7428,28,656041,2,2021-06-15,44362,"High Productivity"
"7428_7",NA,30.48,NA,77,7428,28,656041,2,2021-06-15,44362,"High Productivity"
"7428_8",NA,39.624,NA,61,7428,28,656041,2,2021-06-15,44362,"High Productivity"
"7428_9",NA,57.912,NA,45,7428,28,656041,2,2021-06-15,44362,"High Productivity"
"7428_10",NA,39.624,NA,29,7428,28,656041,2,2021-06-15,44362,"High Productivity"
"7428_11",NA,54.864,NA,11,7428,28,656041,2,2021-06-15,44362,"High Productivity"
"7428_12",NA,33.528,NA,12,7428,28,656041,2,2021-06-15,44362,"High Productivity"
"7428_13",NA,27.432,NA,26,7428,28,656041,2,2021-06-15,44362,"High Productivity"
"7428_14",NA,36.576,NA,43,7428,28,656041,2,2021-06-15,44362,"High Productivity"
"7428_15",NA,51.816,NA,62,7428,28,656041,2,2021-06-15,44362,"High Productivity"
"7426_1",NA,38,NA,187,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_2",NA,48,NA,172,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_3",NA,18,NA,152,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_4",NA,37,NA,137,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_5",NA,43,NA,117,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_6",NA,45,NA,102,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_7",NA,43,NA,87,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_8",NA,40,NA,70,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_9",NA,36,NA,52,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_10",NA,35,NA,34,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_11",NA,36,NA,20,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_12",NA,42,NA,0,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_13",NA,38,NA,19,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_14",NA,32,NA,39,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_15",NA,38,NA,52,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_16",NA,33,NA,72,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_17",NA,42,NA,87,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_18",NA,39,NA,107,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7426_19",NA,44,NA,121,7426,26,656041,2,2021-06-15,44362,"High Productivity"
"7424_1",NA,39,NA,196,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_2",NA,48,NA,177,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_3",NA,50,NA,162,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_4",NA,54,NA,147,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_5",NA,48,NA,124,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_6",NA,48,NA,109,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_7",NA,47,NA,95,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_8",NA,37,NA,62,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_9",NA,47,NA,44,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_10",NA,46,NA,25,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_11",NA,30,NA,0,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_12",NA,27,NA,15,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_13",NA,26,NA,30,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_14",NA,23,NA,47,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_15",NA,27,NA,66,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_16",NA,27,NA,82,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_17",NA,33,NA,97,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_18",NA,30,NA,114,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7424_19",NA,43,NA,134,7424,24,656041,2,2021-06-15,44362,"High Productivity"
"7428_1",NA,59,NA,180,7428,28,656041,2,2021-06-22,44369,"High Productivity"
"7428_2",NA,53,NA,162,7428,28,656041,2,2021-06-22,44369,"High Productivity"
"7428_3",NA,50,NA,147,7428,28,656041,2,2021-06-22,44369,"High Productivity"
"7428_4",NA,59,NA,128,7428,28,656041,2,2021-06-22,44369,"High Productivity"
"7428_5",NA,66,NA,113,7428,28,656041,2,2021-06-22,44369,"High Productivity"
"7428_6",NA,60,NA,96,7428,28,656041,2,2021-06-22,44369,"High Productivity"
"7428_7",NA,66,NA,77,7428,28,656041,2,2021-06-22,44369,"High Productivity"
"7428_8",NA,67,NA,61,7428,28,656041,2,2021-06-22,44369,"High Productivity"
"7428_9",NA,65,NA,45,7428,28,656041,2,2021-06-22,44369,"High Productivity"
"7428_10",NA,79,NA,29,7428,28,656041,2,2021-06-22,44369,"High Productivity"
"7428_11",NA,55,NA,11,7428,28,656041,2,2021-06-22,44369,"High Productivity"
"7428_12",NA,50,NA,12,7428,28,656041,2,2021-06-22,44369,"High Productivity"
"7428_13",NA,50,NA,26,7428,28,656041,2,2021-06-22,44369,"High Productivity"
"7428_14",NA,58,NA,43,7428,28,656041,2,2021-06-22,44369,"High Productivity"
"7428_15",NA,56,NA,62,7428,28,656041,2,2021-06-22,44369,"High Productivity"
"7428_16",NA,50,NA,77,7428,28,656041,2,2021-06-22,44369,"High Productivity"
"7426_1",NA,65,NA,187,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_2",NA,80,NA,172,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_3",NA,59,NA,152,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_4",NA,69,NA,137,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_5",NA,73,NA,117,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_6",NA,84,NA,102,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_7",NA,80,NA,87,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_8",NA,87,NA,70,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_9",NA,78,NA,52,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_10",NA,80,NA,34,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_11",NA,62,NA,20,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_12",NA,60,NA,0,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_13",NA,70,NA,19,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_14",NA,70,NA,39,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_15",NA,70,NA,52,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_16",NA,65,NA,72,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_17",NA,62,NA,87,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_18",NA,55,NA,107,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7426_19",NA,60,NA,121,7426,26,656041,2,2021-06-22,44369,"High Productivity"
"7424_1",NA,66,NA,196,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_2",NA,64,NA,177,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_3",NA,69,NA,162,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_4",NA,65,NA,147,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_5",NA,64,NA,124,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_6",NA,68,NA,109,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_7",NA,70,NA,95,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_8",NA,63,NA,62,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_9",NA,60,NA,44,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_10",NA,66,NA,25,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_11",NA,60,NA,0,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_12",NA,56,NA,15,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_13",NA,47,NA,30,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_14",NA,50,NA,47,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_15",NA,44,NA,66,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_16",NA,46,NA,82,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_17",NA,54,NA,97,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_18",NA,59,NA,114,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7424_19",NA,56,NA,134,7424,24,656041,2,2021-06-22,44369,"High Productivity"
"7428_1",NA,99,NA,180,7428,28,656041,2,2021-06-29,44376,"High Productivity"
"7428_2",NA,90,NA,162,7428,28,656041,2,2021-06-29,44376,"High Productivity"
"7428_3",NA,98,NA,147,7428,28,656041,2,2021-06-29,44376,"High Productivity"
"7428_4",NA,113,NA,128,7428,28,656041,2,2021-06-29,44376,"High Productivity"
"7428_5",NA,104,NA,113,7428,28,656041,2,2021-06-29,44376,"High Productivity"
"7428_6",NA,110,NA,96,7428,28,656041,2,2021-06-29,44376,"High Productivity"
"7428_7",NA,105,NA,77,7428,28,656041,2,2021-06-29,44376,"High Productivity"
"7428_8",NA,118,NA,61,7428,28,656041,2,2021-06-29,44376,"High Productivity"
"7428_9",NA,120,NA,45,7428,28,656041,2,2021-06-29,44376,"High Productivity"
"7428_10",NA,119,NA,29,7428,28,656041,2,2021-06-29,44376,"High Productivity"
"7428_11",NA,110,NA,11,7428,28,656041,2,2021-06-29,44376,"High Productivity"
"7428_12",NA,113,NA,12,7428,28,656041,2,2021-06-29,44376,"High Productivity"
"7428_13",NA,106,NA,26,7428,28,656041,2,2021-06-29,44376,"High Productivity"
"7428_14",NA,112,NA,43,7428,28,656041,2,2021-06-29,44376,"High Productivity"
"7428_15",NA,100,NA,62,7428,28,656041,2,2021-06-29,44376,"High Productivity"
"7428_16",NA,80,NA,77,7428,28,656041,2,2021-06-29,44376,"High Productivity"
"7426_1",NA,90,NA,187,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_2",NA,100,NA,172,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_3",NA,105,NA,152,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_4",NA,91,NA,137,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_5",NA,105,NA,117,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_6",NA,94,NA,102,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_7",NA,100,NA,87,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_8",NA,105,NA,70,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_9",NA,104,NA,52,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_10",NA,106,NA,34,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_11",NA,100,NA,20,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_12",NA,95,NA,0,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_13",NA,108,NA,19,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_14",NA,102,NA,39,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_15",NA,92,NA,52,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_16",NA,100,NA,72,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_17",NA,106,NA,87,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_18",NA,104,NA,107,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7426_19",NA,105,NA,121,7426,26,656041,2,2021-06-29,44376,"High Productivity"
"7424_1",NA,110,NA,196,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_2",NA,100,NA,177,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_3",NA,105,NA,162,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_4",NA,110,NA,147,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_5",NA,120,NA,124,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_6",NA,106,NA,109,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_7",NA,110,NA,95,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_8",NA,95,NA,62,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_9",NA,100,NA,44,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_10",NA,100,NA,25,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_11",NA,80,NA,0,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_12",NA,60,NA,15,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_13",NA,52,NA,30,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_14",NA,80,NA,47,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_15",NA,60,NA,66,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_16",NA,73,NA,82,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_17",NA,87,NA,97,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_18",NA,91,NA,114,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7424_19",NA,90,NA,134,7424,24,656041,2,2021-06-29,44376,"High Productivity"
"7428_1",NA,127,NA,180,7428,28,656041,2,2021-07-07,44384,"High Productivity"
"7428_2",NA,128,NA,162,7428,28,656041,2,2021-07-07,44384,"High Productivity"
"7428_3",NA,128,NA,147,7428,28,656041,2,2021-07-07,44384,"High Productivity"
"7428_4",NA,144,NA,128,7428,28,656041,2,2021-07-07,44384,"High Productivity"
"7428_5",NA,133,NA,113,7428,28,656041,2,2021-07-07,44384,"High Productivity"
"7428_6",NA,116,NA,96,7428,28,656041,2,2021-07-07,44384,"High Productivity"
"7428_7",NA,119,NA,77,7428,28,656041,2,2021-07-07,44384,"High Productivity"
"7428_8",NA,140,NA,61,7428,28,656041,2,2021-07-07,44384,"High Productivity"
"7428_9",NA,123,NA,45,7428,28,656041,2,2021-07-07,44384,"High Productivity"
"7428_10",NA,122,NA,29,7428,28,656041,2,2021-07-07,44384,"High Productivity"
"7428_11",NA,121,NA,11,7428,28,656041,2,2021-07-07,44384,"High Productivity"
"7428_12",NA,137,NA,12,7428,28,656041,2,2021-07-07,44384,"High Productivity"
"7428_13",NA,118,NA,26,7428,28,656041,2,2021-07-07,44384,"High Productivity"
"7428_14",NA,137,NA,43,7428,28,656041,2,2021-07-07,44384,"High Productivity"
"7428_15",NA,125,NA,62,7428,28,656041,2,2021-07-07,44384,"High Productivity"
"7428_16",NA,118,NA,77,7428,28,656041,2,2021-07-07,44384,"High Productivity"
"7426_1",NA,110,NA,187,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_2",NA,120,NA,172,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_3",NA,135,NA,152,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_4",NA,109,NA,137,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_5",NA,124,NA,117,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_6",NA,125,NA,102,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_7",NA,117,NA,87,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_8",NA,107,NA,70,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_9",NA,117,NA,52,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_10",NA,124,NA,34,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_11",NA,130,NA,20,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_12",NA,120,NA,0,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_13",NA,125,NA,19,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_14",NA,127,NA,39,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_15",NA,130,NA,52,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_16",NA,120,NA,72,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_17",NA,134,NA,87,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_18",NA,118,NA,107,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7426_19",NA,122,NA,121,7426,26,656041,2,2021-07-07,44384,"High Productivity"
"7424_1",NA,130,NA,196,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_2",NA,127,NA,177,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_3",NA,123,NA,162,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_4",NA,128,NA,147,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_5",NA,130,NA,124,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_6",NA,134,NA,109,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_7",NA,127,NA,95,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_8",NA,117,NA,62,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_9",NA,118,NA,44,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_10",NA,125,NA,25,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_11",NA,116,NA,0,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_12",NA,106,NA,15,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_13",NA,98,NA,30,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_14",NA,107,NA,47,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_15",NA,98,NA,66,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_16",NA,104,NA,82,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_17",NA,116,NA,97,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_18",NA,118,NA,114,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7424_19",NA,124,NA,134,7424,24,656041,2,2021-07-07,44384,"High Productivity"
"7428_1",NA,122,NA,180,7428,28,656041,2,2021-07-13,44390,"High Productivity"
"7428_2",NA,127,NA,162,7428,28,656041,2,2021-07-13,44390,"High Productivity"
"7428_3",NA,122,NA,147,7428,28,656041,2,2021-07-13,44390,"High Productivity"
"7428_4",NA,142,NA,128,7428,28,656041,2,2021-07-13,44390,"High Productivity"
"7428_5",NA,140,NA,113,7428,28,656041,2,2021-07-13,44390,"High Productivity"
"7428_6",NA,115,NA,96,7428,28,656041,2,2021-07-13,44390,"High Productivity"
"7428_7",NA,125,NA,77,7428,28,656041,2,2021-07-13,44390,"High Productivity"
"7428_8",NA,147,NA,61,7428,28,656041,2,2021-07-13,44390,"High Productivity"
"7428_9",NA,130,NA,45,7428,28,656041,2,2021-07-13,44390,"High Productivity"
"7428_10",NA,140,NA,29,7428,28,656041,2,2021-07-13,44390,"High Productivity"
"7428_11",NA,150,NA,11,7428,28,656041,2,2021-07-13,44390,"High Productivity"
"7428_12",NA,136,NA,12,7428,28,656041,2,2021-07-13,44390,"High Productivity"
"7428_13",NA,130,NA,26,7428,28,656041,2,2021-07-13,44390,"High Productivity"
"7428_14",NA,132,NA,43,7428,28,656041,2,2021-07-13,44390,"High Productivity"
"7428_15",NA,128,NA,62,7428,28,656041,2,2021-07-13,44390,"High Productivity"
"7428_16",NA,117,NA,77,7428,28,656041,2,2021-07-13,44390,"High Productivity"
"7426_1",NA,120,NA,187,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_2",NA,128,NA,172,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_3",NA,130,NA,152,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_4",NA,124,NA,137,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_5",NA,120,NA,117,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_6",NA,132,NA,102,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_7",NA,127,NA,87,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_8",NA,120,NA,70,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_9",NA,120,NA,52,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_10",NA,135,NA,34,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_11",NA,130,NA,20,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_12",NA,134,NA,0,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_13",NA,123,NA,19,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_14",NA,124,NA,39,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_15",NA,134,NA,52,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_16",NA,122,NA,72,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_17",NA,131,NA,87,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_18",NA,118,NA,107,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7426_19",NA,129,NA,121,7426,26,656041,2,2021-07-13,44390,"High Productivity"
"7424_1",NA,128,NA,196,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_2",NA,127,NA,177,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_3",NA,125,NA,162,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_4",NA,127,NA,147,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_5",NA,1229,NA,124,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_6",NA,122,NA,109,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_7",NA,120,NA,95,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_8",NA,108,NA,62,7424,24,656041,2,2021-07-13,44390,"High Productivity"
"7424_9",NA,108,NA,44,7424,24,656041,2,2021-07-13,44390,"High Productivity"
