FeatureID,Kingdom,Phylum,Class,Order,Family,Genus,Species
288e692adae48870587a766956135534,Bacteria,Proteobacteria,Deltaproteobacteria,[Entotheonellales],[Entotheonellaceae],CandidatusEntotheonella,unclassified
51163fb6a9c9e848ba1493a63a029982,Bacteria,Proteobacteria,Deltaproteobacteria,[Entotheonellales],[Entotheonellaceae],CandidatusEntotheonella,unclassified
815b3c7a271bea9820bca6ce44967efc,Bacteria,Proteobacteria,Deltaproteobacteria,[Entotheonellales],[Entotheonellaceae],CandidatusEntotheonella,unclassified
cdfb9660ce53f0fa97a62dee0adf467d,Bacteria,Proteobacteria,Deltaproteobacteria,[Entotheonellales],[Entotheonellaceae],CandidatusEntotheonella,unclassified
2956a60b9d4699f5182ffdc26f4e20b6,Bacteria,Proteobacteria,Deltaproteobacteria,[Entotheonellales],[Entotheonellaceae],CandidatusEntotheonella,unclassified
85666403ceefad96cfd716924c11d6c8,Bacteria,Proteobacteria,Deltaproteobacteria,[Entotheonellales],[Entotheonellaceae],CandidatusEntotheonella,unclassified
e2400b94701d48c3360c22b13b9435f2,Bacteria,Proteobacteria,Deltaproteobacteria,[Entotheonellales],[Entotheonellaceae],CandidatusEntotheonella,unclassified
dce05445dd778d31e1a1f8b2efd41c56,Bacteria,Proteobacteria,Deltaproteobacteria,[Entotheonellales],[Entotheonellaceae],CandidatusEntotheonella,unclassified
655caa279260930753d381e8d96939eb,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,CandidatusKoribacter,unclassified
30b45f7583c005003dbce37a084534b6,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,CandidatusKoribacter,unclassified
7d3e4845a3928b81698c130b717c108c,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,CandidatusKoribacter,unclassified
f54724cb294504adc3f2b5e2678b6b81,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,CandidatusKoribacter,unclassified
1ed8c93e04ca8699da2865961e3478a8,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,CandidatusKoribacter,unclassified
5b48ef5636488fbdd04d8fb577fcba02,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,CandidatusKoribacter,unclassified
8a0cf2794149e2eaddad0f1b1cabde33,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,CandidatusKoribacter,unclassified
bae442a0d62c34bc3680588857ab5576,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,CandidatusKoribacter,unclassified
566b646b3a731dde93f55c5d7f781f99,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,CandidatusKoribacter,unclassified
17830ebb84691452b7dd92a2d9bae8c2,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,CandidatusKoribacter,unclassified
e20346e1d3accd17ef9040c8e77d6801,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,CandidatusKoribacter,unclassified
04f1880193da7bea1457568a4697a795,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,CandidatusKoribacter,unclassified
11fd279507a26e708360356f590b63a9,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,CandidatusKoribacter,unclassified
43f331d7d70e1640f17784a2f1a88c17,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,CandidatusKoribacter,unclassified
6b0d4bf7d777f96398ac95608e882cfc,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,CandidatusKoribacter,unclassified
3fe58ab7946a015b72afe07452bef650,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,CandidatusKoribacter,unclassified
80909a5b91f91a814a581087f46700ff,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,CandidatusNitrososphaera,unclassified
10aa0f26b210fbe3a30fe61801e9a075,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,CandidatusNitrososphaera,unclassified
0579902dc61569f2a5cc9360f2931239,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,CandidatusNitrososphaera,unclassified
e1447147381f04271db2d9dad81e4e8b,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,CandidatusNitrososphaera,unclassified
36d3b99cbc044e1531dc21fb94159f72,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,CandidatusNitrososphaera,unclassified
0c86743998f83f1cb5bfd3c2c2b8961e,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,CandidatusNitrososphaera,unclassified
29df4a8a59dafcfdce28202280d43683,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,CandidatusNitrososphaera,unclassified
2eeb653b4eb68c55c0de75f20f00056c,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,CandidatusNitrososphaera,unclassified
222c6ca3e0843027db9cdc1d3692f8bf,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,CandidatusNitrososphaera,unclassified
6b9873498ee4c5c27b3c4628571bb7e2,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,CandidatusNitrososphaera,unclassified
9a23cc16f3078e1ff2a9e14358fd3ff4,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,CandidatusNitrososphaera,unclassified
beb1efa5cc12be4affbf9cf57b35e5e9,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,CandidatusNitrososphaera,unclassified
8249eed25706113cf1ab55bf08eb060a,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,CandidatusNitrososphaera,unclassified
6aa955c0b0ba134a487f4e42f0289442,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,CandidatusNitrososphaera,unclassified
7dfe5b49dc2889bf54392573cb6106ae,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,CandidatusNitrososphaera,unclassified
ed0ff2c39746f1ef875c4090f0e89394,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
0764ae1bb24f3b9c79463ad0ea7dfb89,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
184f39a457370f1288556bea73a7cfae,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
f7129a22e755f1246c8d0e645bc4811d,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
3947f586c697bd1ff494caf4a87ad5bd,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
d3794c1fa527c17cdcacd4537c0414e6,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
4c4c09caed310fb53e5dea466586fb85,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
7fed8a141419957f3877d5bf686f00ed,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
d6a44a9f5cadd78c08b939e978c442a2,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
e6fcce57e1d29f2f882ef76a3e2d4e33,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
d2e3736c12788d54c557db7caccb56f3,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
8a778cb99018e2e40a61fc68021c07ff,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
8da42ae464d6025cc7f4d1213b692bf4,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
2595e61250170a7bb258ca8dd68e6f64,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
4ac4ea7127fa8d66cc3e65746d349d30,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
7935954ed95e789ff9d835137887f698,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
951fcc4920077cd32e89f17dbfec70cc,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
b5a8ee0c2dacf0d093c2a17ee8fe0daa,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,CandidatusProtochlamydia,unclassified
c4ddb386f75482620bda1e387ec5b273,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
c63a0822f9fb9af97591603e11209236,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
b9bdb8706bf169eb368ace3143711074,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
3ebc44e88d72b979713b447698b71978,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
49fbd05bb1a89fbbdd93717640197cd6,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
bbb2e726fdfd989d6bf24c6a2107f64a,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
f8608b8f05cbb6ece94a09b9494e93b2,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
0b305e136fb5b61b50a70e7806c98382,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
7a0188f295f356c79fd2a1b9c49838b2,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
1fcf6ca589282bb37de951de66191a9b,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
9f01f7ade4d37861649b9bd231ef58d9,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
f6385f85c97ca41118b1b787972396ee,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
483a246c8bf36d053bf14d0df568a0d1,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
7646cb82ca2272d91fc002e44ed86225,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
8f5d3904cfc84a493251c7203df92d99,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
fb94ee84203fee075e7ac6659aea787f,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
a9f7b3004564570e2002d5dbf9eb3cce,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
58d6a9d9adbc418d477ef63981582cd6,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
bb637766e681888ac95837eb97c100ce,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
e09779e6b16312990914241ddcff2df1,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,CandidatusRhabdochlamydia,unclassified
0205208fb57465486e7a31f841c83728,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
955372b3415a9fd8d230736c6fa044d1,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
d056ddd66e82a034161201a4075c769c,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
ac1ef2e0661d52ac01ae24e77f8dc798,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
f6a74a57a6c9bede64b5d38cc228b595,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
b91eb1e52fb1c858f454ffb620eedff6,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
add77ac19c09bf711967bebf14279f13,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
d36c659059e6c096e256fe75848020d7,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
7b575b578adbb372b970153fe68ec538,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
3819fc5bd3229c6c1352a86889d14f4a,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
dd5f2d3cc27b4b3c56f40666929f2265,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
266bcd2f0b9e6d7e43c18f6907dbaee3,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
93d789a9cab1c4b9844b7115a9b960e5,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
81003e9b22d5a7fe2e05456653efa027,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
b332ef9298c35f08def612347bc0ccd6,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
3d987d3cf49eb8937529d4c3bd3a76a1,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
5cf2780e16c61950ec749041feca698f,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
ad71290a621d26ebc4dfad5dd997aacf,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
e9823173749d1316eabf6c3c8f031713,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,unclassified
94069a15c508657040ef6b911c2abe47,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],CandidatusXiphinematobacter,unclassified
0d89c388b211a150cd943c484093d404,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],CandidatusXiphinematobacter,unclassified
34d9397e5c81a89b338dea1f34fc234e,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],CandidatusXiphinematobacter,unclassified
80c8564222e2dc71479735e922045cc4,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],CandidatusXiphinematobacter,unclassified
052e863eb3b72ac1bedf3f0a059bbe97,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],CandidatusXiphinematobacter,unclassified
c054d4b78d981f3ff449ff6676836d0d,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],CandidatusXiphinematobacter,unclassified
d7f01fb615ad77740e03ef21c9d07817,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],CandidatusXiphinematobacter,unclassified
824735f481ce4097fcfca08db46af07e,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],CandidatusXiphinematobacter,unclassified
84e4a0b6bd63dcbdf5ae5a0ccdba0ed7,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],CandidatusXiphinematobacter,unclassified
9d49fb5f7444e1095c68a42fc54ec6c4,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],CandidatusXiphinematobacter,unclassified
d70cfc73d276651d3c11d9565f38093a,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],CandidatusXiphinematobacter,unclassified
dfba5df2c6b58557f9c8572db933a099,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catellatospora,unclassified
4b67f4bc4b10be06411bc18e92d30cc2,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catellatospora,unclassified
667694c23adfdaaa9681002cd06b957a,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catellatospora,unclassified
f7ee554f6d1295e90f43180078fe983f,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catellatospora,unclassified
6430b16bff59a76afebc8cb59d50b11d,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catellatospora,unclassified
b7d7402a06265452ea3ad6f9c2623dd2,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catellatospora,unclassified
f4b9986c2bb5b46dab0c0515b76823db,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catellatospora,unclassified
0d6a5f0ef083a1b2b75b846886d91f42,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catellatospora,unclassified
8c32a8f4712b9097464e3a55b6ec8ff5,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catellatospora,unclassified
8b21bb765722718ebc83589cfc127c49,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catellatospora,unclassified
3a6bed308fffa1fc41d6111f50bd2882,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catellatospora,unclassified
e4cef3594624eaf77156bae7e0ca71cf,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catellatospora,unclassified
942d6164c4fd8a977d415c2b1b385d3c,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,unclassified
5ed3ef8fb2181e93b73e9c215d361c5d,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,unclassified
32db669cdf5162ce34242ff085c70370,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,unclassified
c6c737f7b09d54ff9a24d714c5694fb8,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Cellulomonas,unclassified
d98e9f989b7287e712e38d6b9bb15b6e,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Cellulomonas,unclassified
8ad0be721e064505710ad7befb4b65f8,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Cellulomonas,unclassified
b4c94f121693074a4936cdffd1a59a74,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Cellulomonas,unclassified
279f7882db2375db792aa2f387bfe27e,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Cellulomonas,unclassified
50fc1be0f3688162638620206770736e,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Cellulomonas,unclassified
baee2f5f186f6730dea3a99343e32809,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Cellulomonas,unclassified
dcc00e6d8498da96a64f6bd41d033f3e,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,Cellulosimicrobium,unclassified
cc49622c99c8c619a6861038e61177bd,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,Cellulosimicrobium,unclassified
1fdf0e76d11f368f7506ff2efbb6810d,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,unclassified
9df7f71c7fc471f4c72968874f905070,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,unclassified
8a39762f017fe61c86fa67a28e091c27,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,unclassified
cfdd5e81ab867f6ffd006aab2bcd6d07,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,unclassified
2150fb7dd4cc34f18b2e645997146e07,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,unclassified
af9e2257746b87f23f8c0d0a9d4b4604,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,unclassified
929bfb8fd3df5012f41916bc7df7f648,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,unclassified
112473cd2ccf123ae36e838a46e7dfe3,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,unclassified
8edd8ebe596ee2add6f9381b29117bff,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,unclassified
2931a3730442f5c6b0df1552412afd4e,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,unclassified
72815d45a238b5ae9d8254d6baf8f289,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,unclassified
8b8ad8922de2331d826b13e2d01b1ac8,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,unclassified
85cf4f45778ceb8408a702427e2b3b07,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,unclassified
b043427e90b886a01e9df0b48c8b141a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Chelativorans,unclassified
4c1a142b038852c0988596060bc41a06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Chelativorans,unclassified
77b5017540ace2fe38926b1bc22a112a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Chelativorans,unclassified
67a197d17b7096cd5991fff805635694,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Chelativorans,unclassified
eb6ce8fb5d131605a5e8ab0dc459e387,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Chelativorans,unclassified
c33ed02a462a459c3d728c3263e28e70,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Chitinophaga,unclassified
775ce65a21c16b8fb01592dda0c3395a,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Chitinophaga,unclassified
673d70cad5e968195682c012d0d8b241,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Chitinophaga,unclassified
559868fc55f865b310080fa3201137f1,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Chitinophaga,unclassified
bea9b5627e3ad97ffd69a722f30e0be0,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Chitinophaga,unclassified
772f552e96873fbe9f60ecaabc305e45,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Chitinophaga,unclassified
d82e81d237992cd5fe159b45af822253,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Chitinophaga,unclassified
34b2baa64b838ab653ca21c5211e2705,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Chitinophaga,unclassified
80327da560ddce80567f8d790c1cbcdb,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Chitinophaga,unclassified
b98030ddf7dc79b74752a70569772d19,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Chitinophaga,unclassified
5d3eba39871cfe22e16abe332d3929af,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Chitinophaga,unclassified
34ab2a1aa14465fab2288ae63f2d9953,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Chitinophaga,unclassified
3d1a188e89f272666a0ebd1dd7fc4baa,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Chitinophaga,unclassified
65a187f2c9e9294cb7cc81b16c6d78e1,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,Chloroflexaceae,Chloronema,unclassified
c9a25ec9ede275517aa566af0b76d612,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,Chloroflexaceae,Chloronema,unclassified
3d8ceb8596a5c7914983b2871c5a5d1b,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,Chloroflexaceae,Chloronema,unclassified
f8358c6e626bb364b7730925e39ef21d,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,Chloroflexaceae,Chloronema,unclassified
3d25def4202b9943e83dd4e530ae6109,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,Chloroflexaceae,Chloronema,unclassified
8d220add81b6965110b08c3b8fd50494,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,Chloroflexaceae,Chloronema,unclassified
cd89c80a4d31a724d75691272bec3e69,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,Chloroflexaceae,Chloronema,unclassified
1be194023a79c3f1243ab0bc737cefbe,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,Chloroflexaceae,Chloronema,unclassified
d2864c86896c670a5f6bd2755591ad68,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,Chloroflexaceae,Chloronema,unclassified
2247e70fd6d7f9901c132b02d1374850,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,Chloroflexaceae,Chloronema,unclassified
5d06f279d9b4c50004ab88c37680b2c8,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,Chloroflexaceae,Chloronema,unclassified
846b98817758169396f76241d18993a0,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,Chloroflexaceae,Chloronema,unclassified
1cd26b8bb34dd6a805200a7948993567,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,Chloroflexaceae,Chloronema,unclassified
